CrashID,CrashDate,CrashYear,CrashMonth,CrashHour,Latitude,Longitude,CrashSevr,CrashType,CrashTypGr,CrashAlcoh,NM_Type,NM_Age,NM_Sex,NM_Race,NM_Inj,NM_AlcDrg,NM_NumTot,NM_NumK,NM_NumA,NM_NumB,NM_NumC,NM_NumU,DrvrAge,DrvrSex,DrvrRace,DrvrVehTyp,SpeedLimit,RdClass,LightCond,Weather,County,City
106140798,2020-01-30,2020,January,19,35.910597,-78.934377,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,48,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,29,Male,White,Passenger Car,40 - 45 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
106141493,2020-01-28,2020,January,21,35.985451,-78.819452,C: Possible Injury,Walking Along Roadway Against Traffic - From Front,Walking Along Roadway,No,Pedestrian,39,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,57,Female,Black,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Roadway Not Lighted,Clear,Durham,None - Rural Crash
106149906,2020-02-07,2020,February,18,35.966233,-78.954189,B: Suspected Minor Injury,Walking in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,72,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown,Sport Utility,Unknown,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106151548,2020-01-20,2020,January,18,35.992948,-78.891074,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,8,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,41,Male,Hispanic,Pickup,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106154813,2020-02-11,2020,February,18,36.023241,-78.936081,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,Yes,Pedestrian,45,Male,White,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,Not Coded,Unknown,Unknown,Pickup,Unknown,Secondary Route,Dark - Roadway Not Lighted,Rain,Durham,Durham
106154861,2020-02-13,2020,February,18,35.995197,-78.947086,B: Suspected Minor Injury,Motorist Right Turn on Red - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,25,Female,Asian,B: Suspected Minor Injury,No,2,0,0,1,1,0,24,Female,White,Sport Utility,20 - 25 MPH,NC Route,Dark - Lighted Roadway,Rain,Durham,Durham
106156573,2020-02-14,2020,February,8,36.037933,-78.887552,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,37,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,39,Male,Other,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106156751,2020-02-16,2020,February,16,35.992583,-78.873825,B: Suspected Minor Injury,Non-Intersection - Other / Unknown,Other / Unknown - Insufficient Details,No,Pedestrian,33,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown,Passenger Car,Unknown,Local Street,Daylight,Cloudy,Durham,Durham
106159613,2020-02-15,2020,February,14,35.97847,-78.892358,O: No Injury,Pedestrian Loss of Control,Unusual Circumstances,No,Scooter - powered,19,Male,Black,O: No Injury,No,1,0,0,0,0,0,33,Female,Black,Sport Utility,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
106162770,2020-02-14,2020,February,23,36.058979,-78.903221,A: Suspected Serious Injury,Dart Out,Dash / Dart-Out,No,Pedestrian,59,Male,Black,A: Suspected Serious Injury,No,1,0,1,0,0,0,26,Female,Black,Passenger Car,40 - 45 MPH,US Route,Dark - Lighted Roadway,Clear,Durham,Durham
106162963,2020-02-17,2020,February,8,36.059189,-78.888554,B: Suspected Minor Injury,Dart Out,Dash / Dart-Out,No,Pedestrian,14,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,52,Male,Black,Pickup,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106170003,2020-02-26,2020,February,9,35.986544,-78.991681,B: Suspected Minor Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,86,Female,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,18,Female,White,Sport Utility,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,None - Rural Crash
106170441,2020-02-09,2020,February,15,36.075729,-78.909589,O: No Injury,Motorist Left Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,46,Male,Black,O: No Injury,No,1,0,0,0,0,0,39,Female,White,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
106170556,2020-02-27,2020,February,8,35.9757,-78.895197,B: Suspected Minor Injury,Working in Roadway,Working or Playing in Roadway,No,Pedestrian,32,Male,Hispanic,B: Suspected Minor Injury,No,1,0,0,1,0,0,48,Male,White,Pickup,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
106170559,2020-02-28,2020,February,17,36.034996,-78.89232,B: Suspected Minor Injury,Motorist Right Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,52,Female,Hispanic,B: Suspected Minor Injury,No,1,0,0,1,0,0,62,Female,Black,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
106175748,2020-03-04,2020,March,20,36.004964,-78.866851,B: Suspected Minor Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,35,Female,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown,Unknown,Unknown,Secondary Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
106197348,2020-04-04,2020,April,23,35.987585,-78.876391,B: Suspected Minor Injury,Backing Vehicle - Driveway,Backing Vehicle,No,Pedestrian,53,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,19,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106198266,2020-04-06,2020,April,14,35.91496,-78.932332,B: Suspected Minor Injury,Motorist Drive Through - Sign-Controlled Intersection,Motorist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,51,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,53,Male,Black,Passenger Car,5 - 15 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106199101,2020-03-29,2020,March,18,35.947699,-78.837777,A: Suspected Serious Injury,Dash,Dash / Dart-Out,No,Pedestrian,65,Male,White,A: Suspected Serious Injury,No,1,0,1,0,0,0,40,Female,Black,Passenger Car,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,None - Rural Crash
106201213,2020-04-10,2020,April,20,35.97988701,-78.89314177,B: Suspected Minor Injury,Vehicle-Vehicle / Object,Unusual Circumstances,Yes,Pedestrian,44,Male,Black,B: Suspected Minor Injury,No,3,0,0,3,0,0,35,Male,Hispanic,Passenger Car,25,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106202901,2020-04-13,2020,April,15,35.881343,-78.841185,A: Suspected Serious Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,52,Male,Black,A: Suspected Serious Injury,No,1,0,1,0,0,0,63,Male,White,Passenger Car,20 - 25 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106202921,2020-04-14,2020,April,13,36.07565,-78.909499,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,Yes,Pedestrian,46,Male,Black,C: Possible Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,0,1,0,33,Male,Black,Passenger Car,40 - 45 MPH,US Route,Daylight,Clear,Durham,Durham
106207848,2020-04-21,2020,April,11,35.970623,-78.954028,A: Suspected Serious Injury,Crossing Paths - Midblock - Other / Unknown,Crossing Paths - Other Circumstances,No,Bicyclist,58,Male,Black,A: Suspected Serious Injury,No,1,0,1,0,0,0,30,Male,Black,Passenger Car,40 - 45 MPH,US Route,Daylight,Cloudy,Durham,Durham
106209820,2020-04-26,2020,April,10,35.969517,-78.877115,A: Suspected Serious Injury,Non-Intersection - Other / Unknown,Other / Unknown - Insufficient Details,Yes,Pedestrian,54,Male,White,A: Suspected Serious Injury,"Yes - Alcohol, Impairment Suspected",1,0,1,0,0,0,Not Coded,Unknown,Unknown,Unknown,Unknown,Local Street,Daylight,Cloudy,Durham,Durham
106211712,2020-04-27,2020,April,9,35.990915,-78.861592,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,48,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,55,Male,White,Truck/Tractor,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
106212002,2020-04-28,2020,April,12,35.982936,-78.95657,B: Suspected Minor Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,58,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,24,Female,Black,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106215794,2020-05-04,2020,May,8,35.971369,-78.915047,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,49,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,31,Male,Black,"Light Truck (Mini-Van, Panel)",30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106219697,2020-05-07,2020,May,20,36.009865,-78.951772,B: Suspected Minor Injury,Motorist Right Turn - Opposite Direction,Motorist Right Turn / Merge,No,Bicyclist,59,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,18,Female,Hispanic,Sport Utility,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106221231,2020-05-08,2020,May,20,35.909984,-78.94169,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,Motorist Overtaking Bicyclist,No,Bicyclist,60,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown/Missing,Unknown,Unknown,Local Street,Daylight,Cloudy,Durham,Durham
106223557,2020-03-11,2020,March,7,35.99701,-78.901744,C: Possible Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,69,Female,Hispanic,C: Possible Injury,No,1,0,0,0,1,0,61,Male,Black,Passenger Car,20 - 25 MPH,Local Street,Dusk,Clear,Durham,Durham
106223580,2020-03-09,2020,March,21,35.952764,-78.994623,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,29,Male,White,C: Possible Injury,No,1,0,0,0,1,0,55,Female,White,Passenger Car,40 - 45 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106223764,2020-05-11,2020,May,2,35.960354,-78.912166,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,59,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown,Passenger Car,Unknown,Secondary Route,Daylight,Clear,Durham,Durham
106223779,2020-03-28,2020,March,19,35.963719,-78.907388,B: Suspected Minor Injury,Bicyclist Ride Out - Other Midblock,Bicyclist Failed to Yield - Midblock,No,Bicyclist,28,Male,Asian,B: Suspected Minor Injury,No,1,0,0,1,0,0,28,Male,Asian,Sport Utility,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106225029,2020-05-14,2020,May,11,35.980384,-78.849839,B: Suspected Minor Injury,"Motorist Lost Control - Oversteering, Improper Braking, Speed",Loss of Control / Turning Error,No,Bicyclist,8,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,40,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
106225145,2020-05-01,2020,May,13,36.057406,-78.928812,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,69,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,48,Female,White,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Cloudy,Durham,Durham
106225590,2020-03-13,2020,March,20,35.971007,-78.950149,A: Suspected Serious Injury,Dash,Dash / Dart-Out,No,Pedestrian,45,Male,Black,A: Suspected Serious Injury,No,1,0,1,0,0,0,54,Male,Hispanic,Passenger Car,20 - 25 MPH,Local Street,Dark - Roadway Not Lighted,Clear,Durham,None - Rural Crash
106226721,2020-05-15,2020,May,7,36.009867,-78.948599,B: Suspected Minor Injury,Waiting to Cross - Vehicle Not Turning,Waiting to Cross,No,Pedestrian,23,Male,Other,B: Suspected Minor Injury,No,1,0,0,1,0,0,27,Male,Hispanic,Van,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
106226903,2020-03-18,2020,March,15,36.061838,-78.946499,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,Motorist Overtaking Bicyclist,No,Bicyclist,31,Female,Hispanic,B: Suspected Minor Injury,No,1,0,0,1,0,0,64,Male,White,Passenger Car,40 - 45 MPH,Unknown,Daylight,Clear,Durham,Durham
106227593,2020-05-14,2020,May,22,35.990436,-78.850026,K: Killed,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,Yes,Pedestrian,54,Male,Hispanic,K: Killed,"Yes - Alcohol, Impairment Suspected",1,1,0,0,0,0,26,Male,Black,Passenger Car,20 - 25 MPH,Local Street,Dark - Roadway Not Lighted,Clear,Durham,Durham
106228724,2020-05-15,2020,May,5,35.971718,-78.867496,C: Possible Injury,Pedestrian Loss of Control,Unusual Circumstances,Yes,Pedestrian,26,Male,Hispanic,C: Possible Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,0,1,0,65,Male,White,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
106231052,2020-03-19,2020,March,14,36.037749,-78.931578,C: Possible Injury,Motorist Left Turn - Same Direction,Motorist Left Turn / Merge,No,Bicyclist,63,Male,White,C: Possible Injury,No,1,0,0,0,1,0,33,Female,Black,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106232284,2020-05-23,2020,May,18,35.969513,-78.957914,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Skateboard,23,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,18,Male,Black,Passenger Car,40 - 45 MPH,US Route,Daylight,Clear,Durham,Durham
106234641,2020-05-26,2020,May,14,36.040122,-78.907831,C: Possible Injury,Bicyclist Ride Out - Other Midblock,Bicyclist Failed to Yield - Midblock,No,Bicyclist,22,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,61,Male,White,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106237977,2020-05-29,2020,May,11,35.898933,-78.896604,B: Suspected Minor Injury,Motorist Left Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,45,Female,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,23,Female,Black,Passenger Car,40 - 45 MPH,NC Route,Daylight,Clear,Durham,Durham
106244051,2020-05-31,2020,May,18,35.891511,-78.920842,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,12,Female,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,67,Male,White,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
106246547,2020-06-09,2020,June,18,35.932411,-78.917285,B: Suspected Minor Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,24,Female,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,64,Male,Other,Sport Utility,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
106255039,2020-06-20,2020,June,17,35.984327,-78.875019,B: Suspected Minor Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,12,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown,Pickup,Unknown,Local Street,Daylight,Clear,Durham,Durham
106258580,2020-06-13,2020,June,22,36.051063,-78.905313,K: Killed,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,48,Male,White,K: Killed,No,1,1,0,0,0,0,54,Male,White,Van,40 - 45 MPH,US Route,Dark - Lighted Roadway,Clear,Durham,Durham
106268853,2020-07-06,2020,July,22,35.989324,-78.874878,B: Suspected Minor Injury,Motor Vehicle Loss of Control,Unusual Circumstances,No,Pedestrian,6,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,36,Male,Black,Passenger Car,20 - 25 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106269110,2020-06-15,2020,June,5,35.881537,-78.893063,B: Suspected Minor Injury,Motorist Overtaking - Undetected Bicyclist,Motorist Overtaking Bicyclist,No,Bicyclist,44,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,37,Male,Black,Pickup,40 - 45 MPH,NC Route,Dark - Roadway Not Lighted,Rain,Durham,Durham
106272617,2020-07-10,2020,July,20,35.965659,-78.918641,A: Suspected Serious Injury,Crossing Paths - Midblock - Other / Unknown,Crossing Paths - Other Circumstances,No,Bicyclist,35,Male,Black,A: Suspected Serious Injury,No,1,0,1,0,0,0,23,Female,Black,Sport Utility,30 - 35 MPH,Secondary Route,Dusk,Clear,Durham,Durham
106278068,2020-07-15,2020,July,8,35.992627,-78.856611,K: Killed,Pedestrian Loss of Control,Unusual Circumstances,No,Pedestrian,56,Female,Black,K: Killed,No,1,1,0,0,0,0,41,Male,Black,Pickup,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106280248,2020-07-14,2020,July,16,36.042853,-78.900928,C: Possible Injury,Motorist Right Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Scooter - powered,25,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,51,Male,White,Van,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
106280274,2020-07-16,2020,July,19,36.019748,-78.892676,C: Possible Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,26,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,Not Coded,Unknown,Unknown,Passenger Car,Unknown,Local Street,Dark - Roadway Not Lighted,Clear,Durham,Durham
106283409,2020-07-18,2020,July,16,36.015118,-78.912028,A: Suspected Serious Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,58,Male,White,A: Suspected Serious Injury,No,1,0,1,0,0,0,Not Coded,Unknown,Unknown,Passenger Car,Unknown,Local Street,Daylight,Clear,Durham,Durham
106286544,2020-07-25,2020,July,11,35.981491,-78.883739,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,54,Female,Hispanic,C: Possible Injury,No,1,0,0,0,1,0,Not Coded,Unknown,Unknown,Passenger Car,Unknown,Local Street,Daylight,Clear,Durham,Durham
106292787,2020-08-02,2020,August,15,36.042948,-78.908709,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,Motorist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,56,Male,White,C: Possible Injury,No,1,0,0,0,1,0,21,Male,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
106296374,2020-08-04,2020,August,9,36.005533,-78.905627,B: Suspected Minor Injury,"Bicyclist Lost Control - Oversteering, Improper Braking, Speed",Loss of Control / Turning Error,No,Bicyclist,24,Male,Asian,B: Suspected Minor Injury,No,1,0,0,1,0,0,31,Female,White,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106298508,2020-08-02,2020,August,18,36.00127,-78.887742,B: Suspected Minor Injury,Dispute-Related,Unusual Circumstances,No,Pedestrian,55,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,44,Female,Black,Passenger Car,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
106298516,2020-08-06,2020,August,22,35.981347,-78.899237,B: Suspected Minor Injury,Motorist Right Turn - Opposite Direction,Motorist Right Turn / Merge,No,Bicyclist,18,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not Coded,Unknown,Unknown/Missing,Passenger Car,Unknown,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
106304321,2020-07-26,2020,July,12,35.963551,-78.907413,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,Yes,Pedestrian,47,Male,Black,B: Suspected Minor Injury,"Yes - Alcohol And Other Drugs, Impairment Suspected",1,0,0,1,0,0,45,Male,Black,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
106307089,2020-08-14,2020,August,16,36.020518,-78.915133,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,30,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,24,Female,Hispanic,Sport Utility,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
106307227,2020-08-15,2020,August,5,36.002352,-78.918338,B: Suspected Minor Injury,Walking Along Roadway - Direction / Position Unknown,Walking Along Roadway,Yes,Pedestrian,38,Female,Black,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,25,Female,Black,Passenger Car,50 - 55 MPH,NC Route,Dark - Lighted Roadway,Cloudy,Durham,Durham
106307428,2020-08-15,2020,August,13,36.019615,-78.888801,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,Motorist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,12,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Unknown,Male,Black,Pickup,Unknown,Secondary Route,Daylight,Cloudy,Durham,Durham
106317925,2020-08-26,2020,August,17,35.996663,-78.921192,B: Suspected Minor Injury,Crossing Paths - Intersection - Other / Unknown,Crossing Paths - Other Circumstances,No,Bicyclist,31,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,27,Female,White,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
106321594,2020-08-24,2020,August,20,35.981532,-78.890782,C: Possible Injury,Dash,Dash / Dart-Out,No,Pedestrian,50,Male,White,C: Possible Injury,No,1,0,0,0,1,0,30,Female,Black,Passenger Car,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
106327599,2020-09-04,2020,September,11,36.007567,-78.919717,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,66,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,21,Male,Black,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
